Date;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
18.06.2018;23:06:25;900325;879126;2.383;150;24;0;94;2840
18.06.2018;23:06:26;900311;879110;2.383;150;24;0;94;602
18.06.2018;23:06:27;900381;879182;2.383;150;24;0;94;-943
18.06.2018;23:06:28;900383;879188;2.382;150;24;0;94;-1046
18.06.2018;23:06:29;900379;879179;2.383;150;24;0;94;1316
18.06.2018;23:06:30;900440;879238;2.383;150;24;0;94;146
18.06.2018;23:06:31;900362;879161;2.383;150;24;0;94;216
18.06.2018;23:06:32;900411;879203;2.384;150;24;0;94;1511
18.06.2018;23:06:33;900417;879205;2.384;150;24;0;94;997
18.06.2018;23:06:34;900387;879175;2.384;149;24;0;94;184
18.06.2018;23:06:35;900247;879041;2.384;149;24;0;94;-703
18.06.2018;23:06:36;900338;879125;2.384;149;24;0;94;1264
18.06.2018;23:06:37;900303;879089;2.385;149;24;0;94;475
18.06.2018;23:06:38;900291;879080;2.384;149;24;0;94;-707
18.06.2018;23:06:39;900319;879100;2.385;149;24;0;94;1910
18.06.2018;23:06:40;900279;879052;2.386;149;24;0;94;2327
18.06.2018;23:06:41;900342;879116;2.386;149;24;0;94;-647
18.06.2018;23:06:42;900294;879069;2.386;149;24;0;94;34
18.06.2018;23:06:43;900384;879147;2.387;149;24;0;94;2570
18.06.2018;23:06:44;900343;879112;2.386;150;24;0;94;-1301
18.06.2018;23:06:45;900266;879034;2.387;150;24;0;94;728
18.06.2018;23:06:46;900264;879027;2.387;149;24;0;94;1313
18.06.2018;23:06:47;900253;879014;2.388;149;24;0;94;588
18.06.2018;23:06:48;900290;879048;2.388;149;24;0;94;553
18.06.2018;23:06:49;900339;879098;2.387;149;24;0;94;-561
18.06.2018;23:06:50;900319;879074;2.388;149;24;0;94;1164
18.06.2018;23:06:51;900303;879061;2.388;149;24;0;94;-682
18.06.2018;23:06:52;900186;878944;2.388;149;24;0;94;718
18.06.2018;23:06:53;900329;879076;2.389;149;24;0;94;1984
18.06.2018;23:06:54;900226;878974;2.389;149;24;0;94;372
18.06.2018;23:06:55;900295;879043;2.389;149;24;0;94;-424
18.06.2018;23:06:56;900284;879032;2.389;149;24;0;94;68
18.06.2018;23:06:57;900401;879136;2.39;149;24;0;94;2664
18.06.2018;23:06:58;900395;879139;2.389;149;24;0;94;-2305
18.06.2018;23:06:59;900284;879022;2.39;149;24;0;94;2243
18.06.2018;23:07:00;900215;878960;2.389;149;24;0;94;-1398
18.06.2018;23:07:01;900354;879091;2.39;149;24;0;94;1228
18.06.2018;23:07:02;900365;879105;2.39;149;24;0;93;-848
18.06.2018;23:07:03;900375;879107;2.39;149;24;0;93;2020
18.06.2018;23:07:04;900372;879105;2.39;149;24;0;93;-242
18.06.2018;23:07:05;900270;879002;2.391;149;24;0;93;887
18.06.2018;23:07:06;900251;878989;2.39;149;24;0;93;-1444
18.06.2018;23:07:07;900263;878995;2.391;149;24;0;93;1488
18.06.2018;23:07:08;900298;879022;2.392;150;24;0;93;1854
18.06.2018;23:07:09;900316;879042;2.391;150;24;0;93;-627
18.06.2018;23:07:10;900224;878953;2.391;150;24;0;93;-214
18.06.2018;23:07:11;900206;878926;2.392;150;24;0;93;2436
18.06.2018;23:07:12;900246;878960;2.393;150;25;0;93;1307
18.06.2018;23:07:13;900255;878962;2.394;150;24;0;93;1754
18.06.2018;23:07:14;900364;879071;2.393;149;24;0;93;-671
18.06.2018;23:07:15;900320;879033;2.393;149;24;0;93;-1290
18.06.2018;23:07:16;900347;879056;2.393;149;24;0;93;875
18.06.2018;23:07:17;900268;878973;2.394;149;24;0;93;1527
18.06.2018;23:07:18;900241;878945;2.394;149;24;0;93;426
18.06.2018;23:07:19;900309;879010;2.394;150;24;0;93;360
18.06.2018;23:07:20;900306;879012;2.394;150;24;0;93;-1274
18.06.2018;23:07:21;900232;878932;2.394;149;24;0;93;2017
18.06.2018;23:07:22;900248;878939;2.395;149;24;0;93;2244
18.06.2018;23:07:23;900241;878937;2.395;149;25;0;93;-1258
18.06.2018;23:07:24;900228;878925;2.395;149;24;0;93;-180
18.06.2018;23:07:25;900353;879044;2.395;149;25;0;93;792
18.06.2018;23:07:26;900272;878960;2.396;150;24;0;93;1271
18.06.2018;23:07:27;900234;878917;2.396;149;24;0;93;1535
18.06.2018;23:07:28;900271;878958;2.396;149;24;0;93;-1269
18.06.2018;23:07:29;900402;879085;2.396;149;24;0;93;234
18.06.2018;23:07:30;900262;878942;2.397;149;25;0;93;1643
18.06.2018;23:07:31;900334;879003;2.398;149;24;0;93;2419
18.06.2018;23:07:32;900214;878896;2.397;149;24;0;93;-2643
18.06.2018;23:07:33;900309;878975;2.398;149;24;0;93;3578
18.06.2018;23:07:34;900278;878946;2.398;149;24;0;93;-329
18.06.2018;23:07:35;900337;879004;2.398;149;25;0;93;-104
18.06.2018;23:07:36;900341;879000;2.399;149;24;0;93;2057
18.06.2018;23:07:37;900328;878990;2.399;149;24;0;93;-700
18.06.2018;23:07:38;900217;878878;2.399;149;24;0;93;945
18.06.2018;23:07:39;900203;878862;2.399;149;24;0;93;607
18.06.2018;23:07:40;900186;878837;2.4;149;24;0;93;2187
18.06.2018;23:07:41;900208;878868;2.399;149;25;0;93;-2478
18.06.2018;23:07:42;900230;878886;2.4;150;24;0;93;899
18.06.2018;23:07:43;900241;878891;2.4;150;24;0;93;1484
18.06.2018;23:07:44;900260;878908;2.4;150;25;0;93;401
18.06.2018;23:07:45;900299;878945;2.4;150;24;0;93;278
18.06.2018;23:07:46;900210;878859;2.4;150;24;0;93;-230
18.06.2018;23:07:47;900254;878894;2.401;150;24;0;93;2057
18.06.2018;23:07:48;900198;878839;2.401;150;25;0;93;85
18.06.2018;23:07:49;900186;878820;2.402;150;24;0;93;1883
18.06.2018;23:07:50;900290;878922;2.402;150;24;0;93;-121
18.06.2018;23:07:51;900223;878851;2.403;150;25;0;93;1445
18.06.2018;23:07:52;900285;878910;2.403;150;25;0;93;395
18.06.2018;23:07:53;900174;878801;2.403;150;24;0;93;164
18.06.2018;23:07:54;900211;878837;2.403;150;24;0;93;31
18.06.2018;23:07:55;900192;878813;2.404;149;24;0;93;1419
18.06.2018;23:07:56;900279;878894;2.404;149;24;0;93;1024
18.06.2018;23:07:57;900224;878841;2.404;149;25;0;93;-180
18.06.2018;23:07:58;900228;878839;2.405;149;24;0;93;1537
18.06.2018;23:07:59;900167;878781;2.404;149;25;0;93;-404
18.06.2018;23:08:00;900238;878848;2.405;150;25;0;93;598
18.06.2018;23:08:01;900282;878890;2.405;150;24;0;93;247
18.06.2018;23:08:02;900168;878783;2.404;150;24;0;93;-1109
18.06.2018;23:08:03;900238;878847;2.405;150;25;0;93;1121
18.06.2018;23:08:04;900279;878884;2.405;150;24;0;93;782
18.06.2018;23:08:05;900146;878744;2.406;150;24;0;93;2627
18.06.2018;23:08:06;900251;878844;2.407;150;25;0;93;647
18.06.2018;23:08:07;900231;878828;2.406;149;25;0;93;-917
18.06.2018;23:08:08;900196;878787;2.407;149;24;0;93;1778
18.06.2018;23:08:09;900248;878842;2.407;149;24;0;93;-1103
18.06.2018;23:08:10;900197;878792;2.407;149;25;0;93;55
18.06.2018;23:08:11;900196;878785;2.407;149;25;0;93;1568
18.06.2018;23:08:12;900279;878872;2.407;149;24;0;93;-1555
18.06.2018;23:08:13;900192;878791;2.406;149;25;0;93;-1023
18.06.2018;23:08:14;900189;878779;2.407;149;25;0;93;2361
18.06.2018;23:08:15;900229;878818;2.407;149;25;0;93;13
18.06.2018;23:08:16;900216;878809;2.407;149;25;0;93;-961
18.06.2018;23:08:17;900208;878795;2.407;149;25;0;93;1611
18.06.2018;23:08:18;900128;878709;2.408;149;24;0;93;2057
18.06.2018;23:08:19;900255;878836;2.408;149;25;0;93;-787
18.06.2018;23:08:20;900225;878811;2.407;149;25;0;93;-1116
18.06.2018;23:08:21;900247;878824;2.408;149;25;0;93;2206
18.06.2018;23:08:22;900271;878851;2.408;149;25;0;93;-929
18.06.2018;23:08:23;900142;878722;2.408;149;25;0;93;799
18.06.2018;23:08:24;900186;878763;2.409;149;24;0;93;508
18.06.2018;23:08:25;900271;878843;2.409;149;25;0;93;775
18.06.2018;23:08:26;900175;878749;2.409;150;25;0;93;74
18.06.2018;23:08:27;900248;878816;2.409;150;25;0;93;1102
18.06.2018;23:08:28;900219;878785;2.41;150;24;0;93;696
18.06.2018;23:08:29;900188;878751;2.41;150;24;0;93;966
18.06.2018;23:08:30;900196;878760;2.41;150;25;0;93;-308
18.06.2018;23:08:31;900234;878794;2.41;149;25;0;93;806
18.06.2018;23:08:32;900204;878760;2.411;149;25;0;93;1227
18.06.2018;23:08:33;900162;878723;2.411;149;25;0;93;-1041
18.06.2018;23:08:34;900309;878863;2.411;149;25;0;93;911
18.06.2018;23:08:35;900243;878794;2.411;149;25;0;93;1190
18.06.2018;23:08:36;900189;878743;2.411;149;25;0;93;-446
18.06.2018;23:08:37;900255;878806;2.411;149;25;0;93;372
18.06.2018;23:08:38;900311;878852;2.412;149;25;0;93;2255
18.06.2018;23:08:39;900262;878809;2.412;150;25;0;93;-1249
18.06.2018;23:08:40;900260;878801;2.413;150;25;0;93;1564
18.06.2018;23:08:41;900210;878754;2.412;150;25;0;93;-468
18.06.2018;23:08:42;900323;878857;2.413;149;25;0;93;1902
18.06.2018;23:08:43;900218;878753;2.413;149;25;0;93;391
18.06.2018;23:08:44;900314;878849;2.413;149;25;0;93;-596
18.06.2018;23:08:45;900316;878842;2.414;149;25;0;93;2330
18.06.2018;23:08:46;900231;878761;2.414;149;25;0;93;-513
18.06.2018;23:08:47;900246;878769;2.415;150;25;0;93;1717
18.06.2018;23:08:48;900262;878783;2.415;150;25;0;93;418
18.06.2018;23:08:49;900284;878797;2.416;150;25;0;93;1933
18.06.2018;23:08:50;900291;878800;2.416;150;25;0;93;991
18.06.2018;23:08:51;900211;878727;2.415;150;25;0;93;-1316
18.06.2018;23:08:52;900219;878730;2.416;150;25;0;93;1243
18.06.2018;23:08:53;900237;878747;2.416;150;25;0;93;147
18.06.2018;23:08:54;900173;878681;2.417;150;25;0;93;912
18.06.2018;23:08:55;900281;878786;2.417;150;25;0;93;109
18.06.2018;23:08:56;900258;878756;2.417;150;25;0;93;1952
18.06.2018;23:08:57;900344;878846;2.417;150;25;0;93;-1565
18.06.2018;23:08:58;900247;878757;2.416;150;25;0;93;-1470
18.06.2018;23:08:59;900211;878717;2.417;150;25;0;93;1256
18.06.2018;23:09:00;900334;878826;2.418;149;25;0;93;2879
18.06.2018;23:09:01;900269;878772;2.417;149;25;0;93;-2459
18.06.2018;23:09:02;900209;878708;2.417;149;25;0;93;1414
18.06.2018;23:09:03;900266;878755;2.418;149;25;0;93;2248
18.06.2018;23:09:04;900281;878766;2.419;149;25;0;93;948
18.06.2018;23:09:05;900223;878713;2.418;149;25;0;93;-941
18.06.2018;23:09:06;900121;878607;2.419;149;25;0;93;1676
18.06.2018;23:09:07;900209;878694;2.419;149;25;0;93;-287
18.06.2018;23:09:08;900239;878721;2.419;149;25;0;93;594
18.06.2018;23:09:09;900229;878716;2.419;149;25;0;93;-1239
18.06.2018;23:09:10;900283;878757;2.42;149;25;0;93;3048
18.06.2018;23:09:11;900320;878794;2.42;149;25;0;93;-230
18.06.2018;23:09:12;900269;878740;2.42;149;25;0;93;1098
18.06.2018;23:09:13;900151;878633;2.42;149;25;0;93;-2129
18.06.2018;23:09:14;900223;878696;2.42;149;25;0;93;1895
18.06.2018;23:09:15;900329;878799;2.42;149;25;0;93;121
18.06.2018;23:09:16;900293;878754;2.422;150;25;0;93;2549
18.06.2018;23:09:17;900195;878653;2.422;150;25;0;93;1382
18.06.2018;23:09:18;900191;878650;2.422;150;25;0;93;-234
18.06.2018;23:09:19;900286;878747;2.422;150;25;0;93;-1105
18.06.2018;23:09:20;900307;878764;2.422;149;25;0;93;910
18.06.2018;23:09:21;900270;878716;2.423;149;25;0;93;3094
18.06.2018;23:09:22;900225;878672;2.423;149;25;0;93;20
18.06.2018;23:09:23;900310;878759;2.423;149;25;0;93;-1050
18.06.2018;23:09:24;900298;878742;2.423;149;25;0;93;1376
18.06.2018;23:09:25;900240;878677;2.424;149;25;0;93;2184
18.06.2018;23:09:26;900361;878794;2.425;149;25;0;93;287
18.06.2018;23:09:27;900234;878666;2.425;149;25;0;93;1052
18.06.2018;23:09:28;900236;878682;2.423;150;25;0;93;-3632
18.06.2018;23:09:29;900262;878700;2.424;150;25;0;93;1908
18.06.2018;23:09:30;900212;878646;2.425;150;25;0;93;1344
18.06.2018;23:09:31;900189;878620;2.425;149;25;0;93;924
18.06.2018;23:09:32;900271;878703;2.425;149;25;0;93;-772
18.06.2018;23:09:33;900202;878634;2.425;149;25;0;93;430
18.06.2018;23:09:34;900217;878640;2.426;149;25;0;93;2249
18.06.2018;23:09:35;900190;878621;2.425;149;25;0;93;-1914
18.06.2018;23:09:36;900218;878645;2.426;149;25;0;93;867
18.06.2018;23:09:37;900190;878618;2.426;150;25;0;93;-85
18.06.2018;23:09:38;900255;878672;2.427;150;25;0;93;2442
18.06.2018;23:09:39;900114;878540;2.426;150;25;0;93;-1453
18.06.2018;23:09:40;900166;878580;2.427;150;25;0;93;2781
18.06.2018;23:09:41;900226;878653;2.426;150;25;0;93;-3734
18.06.2018;23:09:42;900298;878705;2.428;150;25;0;93;4725
18.06.2018;23:09:43;900160;878573;2.427;150;25;0;93;-696
18.06.2018;23:09:44;900153;878570;2.427;150;25;0;93;-991
18.06.2018;23:09:45;900111;878524;2.427;150;25;0;93;1295
18.06.2018;23:09:46;900170;878581;2.428;149;25;0;93;152
18.06.2018;23:09:47;900114;878515;2.429;149;25;0;93;2953
18.06.2018;23:09:48;900182;878585;2.428;149;25;0;93;-945
18.06.2018;23:09:49;900163;878561;2.429;149;25;0;93;1420
18.06.2018;23:09:50;900164;878565;2.429;149;25;0;93;-787
18.06.2018;23:09:51;900201;878596;2.429;150;25;0;93;1322
18.06.2018;23:09:52;900140;878545;2.428;149;25;0;93;-2222
18.06.2018;23:09:53;900205;878602;2.429;149;25;0;93;1677
18.06.2018;23:09:54;900102;878493;2.43;149;25;0;93;2206
18.06.2018;23:09:55;900173;878558;2.431;149;25;0;93;1118
18.06.2018;23:09:56;900230;878610;2.431;149;25;0;93;945
18.06.2018;23:09:57;900153;878523;2.432;150;25;0;93;3064
18.06.2018;23:09:58;900146;878520;2.432;149;25;0;93;-998
18.06.2018;23:09:59;900161;878531;2.432;149;25;0;93;948
18.06.2018;23:10:00;900162;878530;2.432;149;25;0;93;514
18.06.2018;23:10:01;900119;878486;2.433;149;25;0;93;529
18.06.2018;23:10:02;900090;878455;2.433;149;25;0;93;702
18.06.2018;23:10:03;900102;878468;2.433;149;25;0;93;-335
18.06.2018;23:10:04;900090;878467;2.432;149;25;0;93;-2789
18.06.2018;23:10:05;900081;878447;2.433;149;25;0;93;2920
18.06.2018;23:10:06;900013;878382;2.433;149;25;0;93;-356
18.06.2018;23:10:07;900093;878457;2.433;149;25;0;93;801
18.06.2018;23:10:08;900148;878509;2.433;149;25;0;93;437
18.06.2018;23:10:09;900114;878475;2.433;149;25;0;93;213
18.06.2018;23:10:10;900142;878500;2.434;149;25;0;93;606
18.06.2018;23:10:11;900052;878411;2.434;149;25;0;93;303
18.06.2018;23:10:12;900098;878441;2.435;149;25;0;93;3878
18.06.2018;23:10:13;900054;878402;2.435;150;25;0;93;-1019
18.06.2018;23:10:14;900156;878489;2.436;150;25;0;93;3245
18.06.2018;23:10:15;900041;878377;2.436;150;25;0;93;-60
18.06.2018;23:10:16;900103;878432;2.437;150;25;0;93;1425
18.06.2018;23:10:17;900059;878404;2.435;150;25;0;93;-3864
18.06.2018;23:10:18;900090;878425;2.436;150;25;0;93;2394
18.06.2018;23:10:19;900134;878459;2.437;150;25;0;93;2312
18.06.2018;23:10:20;900140;878466;2.437;150;25;0;93;-296
18.06.2018;23:10:21;900061;878385;2.438;150;25;0;93;1009
18.06.2018;23:10:22;900011;878345;2.437;150;25;0;93;-2275
18.06.2018;23:10:23;900080;878413;2.437;150;25;0;93;-171
18.06.2018;23:10:24;900102;878426;2.438;149;25;0;93;2206
18.06.2018;23:10:25;900081;878405;2.438;149;25;0;93;132
18.06.2018;23:10:26;900085;878405;2.438;149;25;0;93;1016
18.06.2018;23:10:27;900173;878482;2.439;149;25;0;93;2312
18.06.2018;23:10:28;900116;878428;2.439;149;25;0;93;-424
18.06.2018;23:10:29;900094;878409;2.439;150;25;0;93;-639
18.06.2018;23:10:30;899986;878306;2.438;150;25;0;93;-620
18.06.2018;23:10:31;900070;878378;2.44;150;25;0;93;2580
18.06.2018;23:10:32;900068;878371;2.44;149;25;0;93;1315
18.06.2018;23:10:33;900115;878415;2.44;149;25;0;93;486
18.06.2018;23:10:34;900050;878352;2.44;149;25;0;93;-113
18.06.2018;23:10:35;900040;878346;2.44;149;25;0;93;-979
18.06.2018;23:10:36;900105;878401;2.441;149;25;0;93;2196
18.06.2018;23:10:37;900181;878478;2.44;150;25;0;93;-733
18.06.2018;23:10:38;900054;878350;2.441;150;25;0;93;1051
18.06.2018;23:10:39;900041;878346;2.44;149;25;0;93;-2262
18.06.2018;23:10:40;900038;878336;2.441;149;25;0;93;1842
18.06.2018;23:10:41;900229;878521;2.441;149;25;0;93;363
18.06.2018;23:10:42;900171;878453;2.442;149;25;0;93;2968
18.06.2018;23:10:43;900109;878399;2.441;149;25;0;93;-1694
18.06.2018;23:10:44;900138;878428;2.441;149;25;0;93;-182
18.06.2018;23:10:45;900189;878473;2.442;149;25;0;93;1242
18.06.2018;23:10:46;900157;878442;2.442;149;25;0;93;-59
18.06.2018;23:10:47;900237;878525;2.441;149;25;0;93;-1284
18.06.2018;23:10:48;900155;878437;2.442;149;25;0;93;2077
18.06.2018;23:10:49;900084;878372;2.442;149;25;0;93;-1116
18.06.2018;23:10:50;900195;878468;2.443;149;25;0;93;3208
18.06.2018;23:10:51;900136;878405;2.444;149;25;0;93;1412
18.06.2018;23:10:52;900148;878429;2.442;149;25;0;93;-3200
18.06.2018;23:10:53;900085;878362;2.443;149;25;0;93;1437
18.06.2018;23:10:54;900111;878386;2.443;150;25;0;93;355
18.06.2018;23:10:55;900109;878384;2.443;150;25;0;93;12
18.06.2018;23:10:56;900069;878338;2.444;149;25;0;93;1814
18.06.2018;23:10:57;900138;878405;2.444;149;25;0;93;87
18.06.2018;23:10:58;900125;878389;2.444;149;25;0;93;863
18.06.2018;23:10:59;900137;878402;2.444;149;25;0;93;-336
18.06.2018;23:11:00;900013;878269;2.446;149;25;0;93;3124
18.06.2018;23:11:01;900099;878357;2.445;149;25;0;93;-1062
18.06.2018;23:11:02;900188;878442;2.445;149;25;0;93;482
18.06.2018;23:11:03;900159;878407;2.446;149;25;0;93;1745
18.06.2018;23:11:04;900139;878391;2.446;149;25;0;93;-916
18.06.2018;23:11:05;900041;878291;2.446;149;25;0;93;1137
18.06.2018;23:11:06;900010;878255;2.447;149;25;0;93;1497
18.06.2018;23:11:07;900115;878367;2.446;149;25;0;93;-2484
18.06.2018;23:11:08;900045;878289;2.447;149;25;0;93;2524
18.06.2018;23:11:09;900046;878284;2.448;149;25;0;93;1556
18.06.2018;23:11:10;900094;878330;2.448;149;25;0;93;219
18.06.2018;23:11:11;900061;878296;2.448;149;25;0;93;468
18.06.2018;23:11:12;900102;878338;2.448;149;25;0;93;-519
18.06.2018;23:11:13;900228;878459;2.448;149;25;0;93;509
18.06.2018;23:11:14;900068;878293;2.449;149;25;0;93;2570
18.06.2018;23:11:15;900137;878367;2.448;150;25;0;93;-1725
18.06.2018;23:11:16;900044;878276;2.448;150;25;0;93;64
18.06.2018;23:11:17;900216;878439;2.449;150;25;0;93;1252
18.06.2018;23:11:18;900133;878358;2.449;149;25;0;93;2
18.06.2018;23:11:19;900089;878320;2.448;149;25;0;93;-1285
18.06.2018;23:11:20;900113;878341;2.449;149;25;0;93;630
18.06.2018;23:11:21;900120;878344;2.449;149;25;0;93;998
18.06.2018;23:11:22;900164;878377;2.45;149;25;0;93;2587
18.06.2018;23:11:23;900176;878396;2.449;149;25;0;93;-1898
18.06.2018;23:11:24;900169;878386;2.45;149;25;0;93;825
18.06.2018;23:11:25;900163;878379;2.45;149;25;0;93;298
18.06.2018;23:11:26;900098;878307;2.451;150;25;0;93;2218
18.06.2018;23:11:27;900085;878297;2.45;150;25;0;93;-695
18.06.2018;23:11:28;900099;878313;2.45;150;25;0;93;-605
18.06.2018;23:11:29;900095;878295;2.452;149;25;0;93;3671
18.06.2018;23:11:30;900121;878323;2.451;149;25;0;93;-685
18.06.2018;23:11:31;900131;878332;2.452;149;25;0;93;197
18.06.2018;23:11:32;900223;878413;2.453;149;25;0;93;2284
18.06.2018;23:11:33;900083;878283;2.452;149;25;0;93;-1721
18.06.2018;23:11:34;900102;878296;2.452;149;25;0;93;1443
18.06.2018;23:11:35;900091;878275;2.454;149;25;0;93;2674
18.06.2018;23:11:36;900077;878271;2.453;149;25;0;93;-2516
18.06.2018;23:11:37;900128;878313;2.453;149;25;0;93;2022
18.06.2018;23:11:38;900187;878366;2.454;149;25;0;93;1190
18.06.2018;23:11:39;900171;878352;2.454;149;25;0;93;-420
18.06.2018;23:11:40;900072;878257;2.454;149;25;0;93;-417
18.06.2018;23:11:41;900043;878218;2.455;150;25;0;93;2769
18.06.2018;23:11:42;900112;878286;2.455;149;25;0;93;-175
18.06.2018;23:11:43;900040;878209;2.455;149;25;0;93;1757
18.06.2018;23:11:44;900101;878266;2.456;149;25;0;93;656
18.06.2018;23:11:45;900102;878268;2.456;149;25;0;93;-267
18.06.2018;23:11:46;900116;878278;2.456;149;25;0;93;953
18.06.2018;23:11:47;899990;878158;2.456;150;25;0;93;-761
18.06.2018;23:11:48;900083;878242;2.456;150;25;0;93;1745
18.06.2018;23:11:49;900070;878227;2.457;149;25;0;93;603
18.06.2018;23:11:50;900055;878218;2.456;149;25;0;93;-1468
18.06.2018;23:11:51;900175;878328;2.457;149;25;0;93;1846
18.06.2018;23:11:52;900153;878305;2.457;149;25;0;92;399
18.06.2018;23:11:53;900060;878212;2.457;149;25;0;92;588
18.06.2018;23:11:54;900035;878189;2.457;150;25;0;92;-360
18.06.2018;23:11:55;900064;878213;2.458;150;25;0;92;1111
18.06.2018;23:11:56;900028;878173;2.458;150;25;0;92;1261
18.06.2018;23:11:57;900153;878294;2.458;149;25;0;92;251
18.06.2018;23:11:58;900197;878337;2.458;149;25;0;92;-18
18.06.2018;23:11:59;900139;878277;2.459;149;25;0;92;888
18.06.2018;23:12:00;900115;878250;2.459;149;25;0;92;933
18.06.2018;23:12:01;900132;878266;2.459;149;25;0;92;153
18.06.2018;23:12:02;900127;878264;2.459;149;25;0;92;-750
18.06.2018;23:12:03;900171;878301;2.46;149;25;0;92;1545
18.06.2018;23:12:04;900145;878267;2.461;149;25;0;92;2248
18.06.2018;23:12:05;900195;878321;2.46;149;25;0;92;-1358
18.06.2018;23:12:06;900171;878296;2.46;149;25;0;92;412
18.06.2018;23:12:07;900158;878275;2.461;149;25;0;92;2166
18.06.2018;23:12:08;900087;878210;2.461;149;25;0;92;-1113
18.06.2018;23:12:09;900093;878216;2.461;149;25;0;92;-38
18.06.2018;23:12:10;900094;878206;2.462;149;25;0;92;2859
18.06.2018;23:12:11;900078;878197;2.461;149;25;0;92;-1722
18.06.2018;23:12:12;900136;878252;2.461;149;25;0;92;414
18.06.2018;23:12:13;900144;878252;2.462;149;25;0;92;2033
18.06.2018;23:12:14;900103;878203;2.463;149;25;0;92;2343
18.06.2018;23:12:15;900255;878348;2.464;149;25;0;92;860
18.06.2018;23:12:16;900122;878222;2.463;150;25;0;92;-974
18.06.2018;23:12:17;900196;878288;2.464;150;25;0;92;1604
18.06.2018;23:12:18;900180;878266;2.465;150;25;0;92;1653
18.06.2018;23:12:19;900053;878143;2.464;150;25;0;92;-235
18.06.2018;23:12:20;900053;878143;2.464;150;25;0;92;0
18.06.2018;23:12:21;900015;878111;2.464;150;25;0;92;-1313
18.06.2018;23:12:22;900121;878207;2.465;150;25;0;92;1920
18.06.2018;23:12:23;900010;878090;2.466;149;25;0;92;2267
18.06.2018;23:12:24;900135;878216;2.465;149;25;0;92;-1053
18.06.2018;23:12:25;900093;878171;2.466;149;25;0;92;1048
18.06.2018;23:12:26;900169;878240;2.466;149;25;0;92;1341
18.06.2018;23:12:27;900213;878285;2.466;149;25;0;92;-540
18.06.2018;23:12:28;900125;878192;2.467;150;25;0;92;1848
18.06.2018;23:12:29;900108;878179;2.466;150;25;0;92;-928
18.06.2018;23:12:30;900083;878152;2.467;149;25;0;92;680
18.06.2018;23:12:31;900106;878174;2.467;149;25;0;92;114
18.06.2018;23:12:32;900219;878289;2.466;149;25;0;92;-1238
18.06.2018;23:12:33;900150;878211;2.467;149;25;0;92;2782
18.06.2018;23:12:34;900201;878256;2.468;149;25;0;92;1239
18.06.2018;23:12:35;900091;878150;2.468;150;25;0;92;-341
18.06.2018;23:12:36;900086;878130;2.47;150;25;0;92;3912
18.06.2018;23:12:37;900020;878078;2.468;150;25;0;92;-3206
18.06.2018;23:12:38;900165;878211;2.469;150;25;0;92;2190
18.06.2018;23:12:39;900039;878085;2.469;150;25;0;92;795
18.06.2018;23:12:40;900097;878138;2.47;150;25;0;92;928
18.06.2018;23:12:41;900126;878169;2.47;150;25;0;92;-700
18.06.2018;23:12:42;900108;878151;2.47;150;25;0;92;114
18.06.2018;23:12:43;900072;878115;2.47;149;25;0;92;229
18.06.2018;23:12:44;900043;878081;2.47;149;25;0;92;1487
18.06.2018;23:12:45;900020;878063;2.47;149;25;0;92;-1156
18.06.2018;23:12:46;900140;878175;2.47;149;25;0;92;1321
18.06.2018;23:12:47;900055;878089;2.471;149;25;0;92;801
18.06.2018;23:12:48;900011;878040;2.471;150;25;0;92;1572
18.06.2018;23:12:49;900055;878084;2.471;150;25;0;92;-278
18.06.2018;23:12:50;900100;878115;2.473;150;25;0;92;3338
18.06.2018;23:12:51;900109;878129;2.472;150;25;0;92;-1351
18.06.2018;23:12:52;900097;878121;2.472;150;25;0;92;-959
18.06.2018;23:12:53;900188;878199;2.473;150;25;0;92;2788
18.06.2018;23:12:54;900063;878076;2.473;150;25;0;92;273
18.06.2018;23:12:55;900059;878076;2.473;149;25;0;92;-1016
18.06.2018;23:12:56;900103;878120;2.473;149;25;0;92;-280
18.06.2018;23:12:57;900101;878114;2.473;149;25;0;92;1055
18.06.2018;23:12:58;900036;878046;2.474;149;25;0;92;1195
18.06.2018;23:12:59;900109;878116;2.474;149;25;0;92;317
18.06.2018;23:13:00;900130;878137;2.474;150;25;0;92;-133
18.06.2018;23:13:01;900160;878147;2.476;150;25;0;92;4985
18.06.2018;23:13:02;900095;878084;2.476;150;25;0;92;-106
18.06.2018;23:13:03;900053;878048;2.475;149;25;0;92;-1295
18.06.2018;23:13:04;900118;878108;2.476;149;25;0;92;888
18.06.2018;23:13:05;900031;878015;2.477;149;25;0;92;2117
18.06.2018;23:13:06;899918;877902;2.477;149;25;0;92;720
18.06.2018;23:13:07;900046;878024;2.477;149;25;0;92;747
18.06.2018;23:13:08;900096;878078;2.477;149;25;0;92;-1361
18.06.2018;23:13:09;900063;878029;2.479;149;25;0;92;4378
18.06.2018;23:13:10;900025;877992;2.479;150;25;0;92;-18
18.06.2018;23:13:11;900133;878096;2.479;150;25;0;92;351
18.06.2018;23:13:12;900172;878138;2.478;150;25;0;92;-1023
18.06.2018;23:13:13;900045;878012;2.478;149;25;0;92;549
18.06.2018;23:13:14;900062;878026;2.479;149;25;0;92;673
18.06.2018;23:13:15;900048;878014;2.479;149;25;0;92;-432
18.06.2018;23:13:16;900015;877970;2.48;149;25;0;92;3076
